time,torso_tx,torso_ty,torso_tz,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,end_eff_tx,end_eff_ty,end_eff_tz,goal_tx,goal_ty,goal_tz,elbow_tx,elbow_ty,elbow_tz
1.2,341.28468,494.34507,381.63109,-4.65973,5.4109645,-4.8646049,7.4170504,-32.857819,20.905445,57.207317,109.11028,538.36039,127.85606,558.35421,1104.4264,673.21241,512.75175,191.11488,307.88902,695.46052
1.21,341.61963,494.27809,381.78741,-4.2039804,5.3399363,-5.1323934,7.0519361,-32.815052,21.144005,57.254326,109.11755,538.39095,127.81394,558.33963,1104.4261,673.22531,512.7562,191.16481,307.93108,695.47475
1.22,341.79778,494.20622,381.76768,-4.21839,5.3149061,-5.1449637,7.1578979,-33.072323,21.17407,57.341919,109.03237,538.42392,127.81907,558.30696,1104.438,673.21594,512.75893,191.25053,307.96706,695.49011
1.23,341.96513,494.14177,381.74186,-4.1687698,5.3328218,-5.1857152,7.1057434,-33.128914,21.203707,57.383869,109.0608,538.41483,127.7461,558.28847,1104.4282,673.22926,512.76715,191.29252,307.99377,695.53076
1.24,342.12107,494.08972,381.71743,-4.1321259,5.3268614,-5.2206783,6.895813,-32.920597,21.230511,57.414707,109.04161,538.42965,127.74427,558.26475,1104.4415,673.217,512.76684,191.33323,308.0485,695.53164
1.25,342.26501,494.00185,381.68767,-4.1196976,5.3083329,-5.2405343,6.9526138,-33.118416,21.239389,57.480782,109.03393,538.44295,127.78351,558.20555,1104.4331,673.20951,512.76946,191.35344,308.05113,695.54455
1.26,342.38641,493.91147,381.64347,-4.1398168,5.2999368,-5.2379537,6.9119143,-33.099373,21.290413,57.529572,109.03473,538.44232,127.74223,558.17287,1104.4382,673.21831,512.77412,191.39368,308.10198,695.56539
1.27,342.50378,493.84778,381.6011,-4.1361384,5.314599,-5.2436557,6.9305229,-33.165394,21.221601,57.533909,109.07563,538.44772,127.71778,558.16708,1104.4413,673.23327,512.77308,191.43225,308.16819,695.59886
1.28,342.6227,493.76375,381.57925,-4.1836672,5.3234429,-5.2380948,6.8964863,-33.151237,21.288429,57.598049,109.04332,538.49856,127.77127,558.15523,1104.4367,673.19918,512.75331,191.46524,308.17423,695.61371
1.29,342.72585,493.6956,381.52222,-4.1745505,5.3234296,-5.2533875,6.8843665,-33.178749,21.303631,57.632378,109.01366,538.46171,127.71264,558.1338,1104.4424,673.20572,512.76576,191.49487,308.20665,695.60935
1.3,342.82187,493.61828,381.50272,-4.1503425,5.3298593,-5.2507334,6.8042016,-33.159103,21.27733,57.637371,109.01968,538.46172,127.68018,558.14558,1104.4395,673.2236,512.78292,191.51922,308.23073,695.62733
1.31,342.89988,493.56003,381.46144,-4.1789126,5.3310199,-5.2652655,6.8116918,-33.175781,21.27566,57.671959,109.03914,538.51039,127.70295,558.15023,1104.4354,673.22983,512.75635,191.52639,308.20635,695.63825
1.32,342.98241,493.50379,381.42077,-4.1776242,5.3434024,-5.2655711,6.819272,-33.192688,21.305737,57.658875,109.01552,538.47683,127.65602,558.14855,1104.4328,673.1821,512.76469,191.57075,308.25874,695.64093
1.33,343.04012,493.43853,381.36761,-4.2091026,5.3342752,-5.2682652,6.8228564,-33.205002,21.286898,57.687458,109.0022,538.48416,127.69393,558.11658,1104.4265,673.21307,512.76872,191.56783,308.27144,695.62567
1.34,343.0738,493.39244,381.31681,-4.2153516,5.3507786,-5.2764926,6.8266826,-33.22673,21.300997,57.701553,108.98838,538.49238,127.6622,558.16355,1104.4437,673.2121,512.75654,191.54617,308.28853,695.61989
1.35,343.08729,493.3599,381.25103,-4.1810217,5.3537531,-5.3024831,6.7800841,-33.222233,21.336874,57.704582,109.02981,538.50905,127.7074,558.14225,1104.4289,673.21131,512.7655,191.55327,308.31293,695.61943
1.36,343.10996,493.34636,381.1986,-4.1516418,5.3559756,-5.3031397,6.7705255,-33.241295,21.322609,57.703079,108.98837,538.51822,127.74389,558.15393,1104.4345,673.22167,512.76528,191.56008,308.32303,695.61451
1.37,343.10989,493.33651,381.14337,-4.1473446,5.3650675,-5.2996488,6.7249694,-33.255867,21.334642,57.715988,109.01271,538.53485,127.71101,558.2072,1104.4267,673.21347,512.7684,191.55713,308.36597,695.59869
1.38,343.0903,493.31263,381.08939,-4.158649,5.3704996,-5.2938609,6.7393398,-33.268566,21.304548,57.717976,108.99195,538.54069,127.73047,558.21221,1104.4438,673.20851,512.76051,191.55444,308.3419,695.57363
1.39,343.06412,493.32911,381.03178,-4.1377077,5.3517566,-5.294971,6.6911011,-33.258003,21.297209,57.735821,108.97645,538.54081,127.74044,558.25828,1104.4453,673.22738,512.7749,191.49808,308.43711,695.56584
1.4,343.00998,493.33231,380.97057,-4.1267152,5.3584552,-5.3078218,6.5704002,-33.068336,21.250792,57.702927,109.00346,538.53652,127.79564,558.24312,1104.4534,673.22475,512.77844,191.48031,308.45093,695.5588
1.41,342.95952,493.32427,380.92222,-4.1279025,5.3636642,-5.2885571,6.5628343,-33.064079,21.235723,57.67437,109.0477,538.50299,127.81396,558.2421,1104.4258,673.23009,512.7763,191.46481,308.5032,695.51505
1.42,342.86755,493.32886,380.85228,-4.1179338,5.3527803,-5.2938447,6.5301166,-33.070473,21.222498,57.695045,109.0261,538.49639,127.84064,558.25903,1104.4378,673.20983,512.7651,191.41634,308.51191,695.50114
1.43,342.7594,493.327,380.77001,-4.0666227,5.3859525,-5.300293,6.4680715,-33.104527,21.217529,57.708591,109.00197,538.50382,127.8917,558.27924,1104.441,673.23026,512.78561,191.38638,308.55765,695.4874
1.44,342.64851,493.32453,380.69471,-4.0826268,5.3657255,-5.2913384,6.4562802,-33.099171,21.231085,57.724216,109.01112,538.45367,127.87708,558.27932,1104.4403,673.22071,512.76768,191.34929,308.56854,695.44411
1.45,342.51169,493.35169,380.61941,-4.0658813,5.3306375,-5.3084683,6.4312325,-33.063046,21.229721,57.718609,108.99419,538.4339,127.9209,558.2673,1104.4505,673.23793,512.7792,191.28148,308.58584,695.42304
1.46,342.36451,493.34213,380.5481,-4.0139914,5.2962008,-5.3075962,6.3492813,-33.035572,21.215008,57.739197,108.99188,538.39576,127.93393,558.28267,1104.437,673.23098,512.78395,191.22599,308.58825,695.38452
1.47,342.18844,493.31025,380.46989,-4.011869,5.276978,-5.2842417,6.3533278,-33.049759,21.170441,57.724831,109.01156,538.35925,127.98607,558.26683,1104.4574,673.1972,512.77227,191.16136,308.57188,695.33351
1.48,341.99453,493.30453,380.39319,-4.1619782,5.2612786,-5.2282338,6.4818778,-33.029865,21.130312,57.739727,109.03671,538.29816,128.01267,558.2398,1104.4462,673.24157,512.78033,191.08303,308.56764,695.31356
1.49,341.80554,493.27254,380.30381,-4.0880742,5.2247667,-5.2276597,6.3625941,-32.989204,21.109211,57.755745,109.04556,538.30956,128.11187,558.22887,1104.4417,673.21746,512.76734,191.02379,308.54159,695.28726
1.5,341.61655,493.2485,380.21415,-4.1212568,5.2382174,-5.223403,6.4335389,-33.036835,21.07774,57.732735,109.0536,538.34257,128.18841,558.29031,1104.4341,673.23731,512.7781,190.96708,308.53804,695.25872
1.51,341.43896,493.24607,380.16264,-4.1432896,5.2534304,-5.2258058,6.4427662,-33.002197,21.059431,57.728649,109.1086,538.34288,128.27754,558.31782,1104.4389,673.23423,512.76821,190.89733,308.51589,695.25688
1.52,341.2344,493.24319,380.08886,-4.1732588,5.2531781,-5.2131181,6.4665813,-33.00515,20.985394,57.743839,109.09645,538.33865,128.38533,558.34836,1104.456,673.24044,512.78385,190.81325,308.46109,695.20721
1.53,341.03922,493.25606,380.01268,-4.1681614,5.2378483,-5.2122383,6.4693346,-32.992046,20.955873,57.733315,109.04391,538.41204,128.52475,558.50847,1104.452,673.2118,512.78707,190.70266,308.44946,695.15965
1.54,340.83492,493.29673,379.946,-4.1784077,5.2478809,-5.2013602,6.5318875,-33.019775,20.942005,57.684635,109.04512,538.39015,128.58666,558.60612,1104.4443,673.21834,512.79209,190.59019,308.49401,695.13897
1.55,340.61518,493.32713,379.87696,-4.2046518,5.2552094,-5.1939669,6.5500064,-33.019558,20.89002,57.676659,109.03064,538.42841,128.72838,558.73032,1104.4428,673.22386,512.78981,190.48453,308.56812,695.0675
1.56,340.39346,493.37581,379.79992,-4.1676517,5.2473326,-5.2160783,6.5329957,-33.043972,20.901417,57.669071,109.02544,538.4175,128.86945,558.8067,1104.4529,673.21691,512.77865,190.36972,308.57739,695.05227
1.57,340.16351,493.42091,379.71094,-4.1308432,5.2418857,-5.1974139,6.4683704,-33.045628,20.845936,57.67588,109.01996,538.40049,129.00048,558.88885,1104.4535,673.20581,512.77793,190.19966,308.64692,694.99695
1.58,339.90042,493.45576,379.64008,-4.1127834,5.2332759,-5.1958833,6.4580059,-33.013268,20.800806,57.616867,109.01549,538.42503,129.17782,559.00207,1104.453,673.24757,512.77985,190.06716,308.63275,694.93026
1.59,339.64368,493.50354,379.5314,-4.0701885,5.2264671,-5.1870728,6.41678,-33.03688,20.753241,57.621548,109.01408,538.42066,129.33763,559.11934,1104.4375,673.22834,512.76911,189.9259,308.67433,694.89153
1.6,339.41396,493.60524,379.42418,-4.0761867,5.2641497,-5.201932,6.4181199,-33.054474,20.734028,57.625343,108.98215,538.4241,129.53968,559.21453,1104.4549,673.22233,512.78752,189.75769,308.65663,694.87466
1.61,339.19071,493.67786,379.31982,-4.0964007,5.3196068,-5.1793003,6.4364457,-33.120979,20.674099,57.594841,109.01871,538.43055,129.76809,559.27444,1104.4496,673.22019,512.779,189.60227,308.72413,694.86218
1.62,338.94733,493.71637,379.2279,-4.0290194,5.2971649,-5.1647835,6.3993735,-33.231911,20.629538,57.638206,109.01606,538.40089,129.93701,559.36563,1104.439,673.21778,512.77371,189.46861,308.73626,694.85644
1.63,338.49363,493.79263,379.0426,-4.6479974,5.3682222,-4.8561268,6.8769293,-33.298321,20.315565,57.630753,108.98914,538.38262,130.16499,559.38381,1104.4536,673.22655,512.7773,189.32685,308.78074,694.85292
1.64,338.2674,493.86311,378.92936,-4.5786424,5.3681898,-4.8470087,6.8022985,-33.28907,20.284813,57.631363,108.97751,538.33435,130.41277,559.35959,1104.4526,673.21857,512.79332,189.19484,308.93748,694.88346
1.65,338.00148,493.87723,378.80667,-4.4820638,5.3297863,-4.8483262,6.7555242,-33.30896,20.292585,57.647575,108.80591,538.36448,130.74282,559.32169,1104.453,673.21694,512.77971,189.06951,309.00797,694.91362
1.66,337.74533,493.92325,378.69013,-4.4086337,5.3131523,-4.8526816,6.7181921,-33.323845,20.331022,57.669987,108.85117,538.38691,131.05718,559.27615,1104.4468,673.22103,512.79238,188.97562,309.10959,694.98185
1.67,337.48971,493.97526,378.59652,-4.460742,5.341094,-4.8432117,6.8248224,-33.400063,20.34956,57.681091,108.88423,538.38059,131.31618,559.17941,1104.448,673.19679,512.78459,188.91257,309.19004,695.08099
1.68,337.18048,493.97662,378.44712,-4.2910767,5.278398,-4.8265467,6.6338716,-33.396198,20.331169,57.791904,108.89171,538.4258,131.65804,559.06822,1104.4437,673.21163,512.7831,188.84867,309.31876,695.2285
1.69,336.90347,494.00813,378.30959,-4.2523136,5.2792034,-4.8450313,6.6199851,-33.454571,20.388365,57.900757,108.9365,538.46363,132.02892,558.92405,1104.451,673.24064,512.78472,188.82215,309.46659,695.39611
1.7,336.62971,494.03809,378.22622,-4.2484164,5.2819195,-4.8444567,6.695405,-33.529224,20.421467,57.971867,108.86104,538.56585,132.6249,558.67352,1104.4414,673.22793,512.77288,188.81095,309.58952,695.54619
1.71,336.38228,494.08569,378.12065,-4.2916393,5.2728691,-4.8273802,6.7655654,-33.564968,20.460661,58.068478,108.95842,538.65272,133.05535,558.45359,1104.4418,673.21076,512.7959,188.80154,309.68848,695.72613
1.72,336.1262,494.12853,378.03178,-4.3489523,5.2706413,-4.821722,6.8286905,-33.485424,20.49161,58.104946,108.87643,538.79476,133.55458,558.35164,1104.4553,673.22326,512.79736,188.80864,309.85896,695.88748
1.73,335.90759,494.1844,377.94496,-4.2880659,5.2645159,-4.8206291,6.8625903,-33.665413,20.5369,58.204979,108.84452,538.95733,134.08906,558.29835,1104.448,673.21518,512.77477,188.81465,309.98129,696.02629
1.74,335.62455,494.21366,377.83559,-4.2585797,5.2352419,-4.8095813,6.8742547,-33.675049,20.567371,58.232651,108.80148,539.14766,134.56285,558.36709,1104.4544,673.21498,512.79032,188.82938,310.10446,696.15737
1.75,335.38323,494.26772,377.71259,-4.2530098,5.2290406,-4.8046441,6.8920903,-33.582462,20.592848,58.182648,108.76751,539.29847,134.99519,558.45686,1104.4488,673.21938,512.78327,188.86054,310.21645,696.29159
1.76,335.14313,494.33139,377.58609,-4.2798753,5.2015524,-4.7640934,6.9199691,-33.600086,20.570557,58.227409,108.59268,539.53191,135.44071,558.77288,1104.4453,673.23941,512.78941,188.89098,310.36848,696.42557
1.77,334.91972,494.38457,377.46094,-4.2688155,5.1673279,-4.7418928,6.9201045,-33.62339,20.562008,58.258114,108.48257,539.82262,135.90857,559.07496,1104.4288,673.22952,512.78355,188.90609,310.60574,696.57166
1.78,334.68826,494.44728,377.32108,-4.2198119,5.1598406,-4.7342043,6.9084435,-33.676929,20.533401,58.29557,108.34067,540.19245,136.48489,559.39923,1104.435,673.2073,512.76779,188.91238,310.7642,696.67114
1.79,334.45945,494.49016,377.19447,-4.1688385,5.1247134,-4.708992,6.8419719,-33.70015,20.462763,58.374165,108.18166,540.48833,137.06621,559.71577,1104.4499,673.21172,512.78184,188.87192,310.95748,696.79822
1.8,334.25278,494.51735,377.06056,-4.1904435,5.1161342,-4.693294,6.8728194,-33.750515,20.432493,58.445805,108.14162,540.88697,137.76428,560.05997,1104.4553,673.24941,512.79432,188.86664,311.09065,696.87275
1.81,334.06143,494.57924,376.9207,-4.2190976,5.1018791,-4.6733785,6.9069924,-33.784805,20.358173,58.527542,108.03481,541.36017,138.54524,560.43663,1104.4445,673.21057,512.77909,188.85045,311.31961,696.96117
1.82,333.85469,494.6116,376.80731,-4.1787505,5.1054416,-4.6604242,6.8589849,-33.816967,20.263796,58.654709,107.81021,542.06633,139.52581,560.92586,1104.4511,673.20638,512.76865,188.87073,311.43197,697.0351
1.83,333.64902,494.66835,376.66283,-4.2069354,5.0839515,-4.6484189,6.9182792,-33.812939,20.188721,58.72057,107.4444,542.82836,140.53317,561.48266,1104.4404,673.20826,512.77589,188.90745,311.56195,697.07998
1.84,333.44302,494.67917,376.48051,-4.1094403,5.0329895,-4.6273241,6.8293452,-33.772781,20.069532,58.798313,107.30128,543.51916,141.58178,561.90176,1104.4285,673.22417,512.77893,189.00525,311.67117,697.14867
1.85,333.25132,494.70274,376.35201,-4.1072774,5.0126176,-4.5689259,6.8524561,-33.754364,19.928476,58.869408,107.08762,544.39847,142.77069,562.52751,1104.4579,673.22111,512.79054,189.19142,311.77659,697.21943
1.86,333.06772,494.72352,376.22126,-4.0946174,5.0046067,-4.5477238,6.9001732,-33.759483,19.857367,58.941113,106.81464,545.35946,143.93684,563.25287,1104.4341,673.2083,512.76442,189.39235,311.93446,697.28174
1.87,332.89403,494.80114,376.09711,-4.0898924,5.0468321,-4.5417886,6.9698992,-33.836941,19.809404,59.018532,106.45541,546.37983,145.20977,564.02082,1104.4481,673.22071,512.77815,189.659,312.06084,697.34672
1.88,332.70407,494.81795,375.95261,-4.0600529,5.027267,-4.5152965,7.0060596,-33.819935,19.681761,59.098949,106.00053,547.41594,146.42631,564.79139,1104.4384,673.21991,512.78173,189.94,312.20586,697.42623
1.89,332.50834,494.83645,375.82196,-4.0188456,5.0191102,-4.5177789,7.0449481,-33.834831,19.644739,59.20438,105.81705,548.61176,147.85362,565.5609,1104.4633,673.2218,512.77032,190.25328,312.28662,697.45937
1.9,332.34211,494.89048,375.7035,-3.9816098,5.0422964,-4.5139613,7.0837698,-33.892166,19.551147,59.321308,105.59938,549.71372,149.28646,566.17016,1104.4342,673.23773,512.78165,190.55748,312.44563,697.50415
1.91,332.19333,494.93362,375.55544,-3.9331594,5.0291905,-4.514967,7.1407466,-33.927029,19.488623,59.402969,105.61673,550.96928,150.92457,566.73776,1104.4319,673.20205,512.76957,190.90062,312.5731,697.58543
1.92,332.04719,494.96469,375.44304,-3.9638546,5.0214663,-4.4947786,7.2416835,-33.943813,19.394096,59.544498,105.34368,552.41128,152.74635,567.44573,1104.441,673.20382,512.75754,191.33593,312.77246,697.65996
1.93,331.88316,495.00488,375.3108,-3.9802976,5.037396,-4.4740195,7.3801527,-34.047501,19.324816,59.692863,105.38789,553.7119,154.51307,567.9988,1104.4441,673.21991,512.77572,191.80659,312.97067,697.73208
1.94,331.73012,495.04419,375.18717,-3.944237,5.0258241,-4.451231,7.5097804,-34.139183,19.115866,59.750748,105.31304,555.22244,156.36099,568.74945,1104.4334,673.20838,512.7619,192.30827,313.04114,697.81383
1.95,331.58539,495.08515,375.08291,-3.9394474,5.0147576,-4.4366989,7.6150179,-34.204403,19.020514,59.903805,105.17593,556.79254,158.65013,569.22483,1104.4384,673.22543,512.78711,192.84462,313.22905,697.85522
1.96,331.46235,495.14961,374.96944,-3.9584024,5.0182099,-4.4170752,7.7474265,-34.243427,18.922935,60.025234,105.29501,558.39306,160.84696,569.80838,1104.4464,673.21495,512.77148,193.4555,313.34852,697.87762
1.97,331.34421,495.20229,374.87751,-3.984261,5.013751,-4.3934302,7.8860435,-34.208775,18.775772,60.160862,105.30952,560.04829,163.10244,570.42083,1104.4221,673.19286,512.75554,194.08702,313.50202,697.96544
1.98,331.20211,495.24463,374.7592,-3.9334846,4.9889693,-4.3854704,7.9647331,-34.188072,18.634918,60.25425,105.26684,561.86383,165.5559,571.12868,1104.4296,673.18966,512.77166,194.75792,313.68478,698.14126
1.99,331.09436,495.29184,374.65537,-3.9299192,4.9890699,-4.3702569,8.117938,-34.252644,18.517344,60.367458,105.17884,563.65641,168.20872,571.65034,1104.4395,673.213,512.7716,195.40579,314.09163,698.37895
2,330.94664,495.32197,374.55142,-3.9381001,4.969697,-4.3590336,8.3150568,-34.290779,18.416193,60.52359,105.18706,565.52115,170.68484,572.36578,1104.4533,673.20722,512.77102,196.13871,314.36299,698.50476
2.01,330.81453,495.37956,374.45653,-3.8884511,4.9587131,-4.3619051,8.4890499,-34.353275,18.308411,60.659916,105.02193,567.50327,173.62217,572.9313,1104.4455,673.19912,512.7584,196.98411,314.49928,698.64199
2.02,330.66796,495.41014,374.35693,-3.8473313,4.9446306,-4.3601499,8.6541367,-34.398293,18.21088,60.880516,104.97032,569.57435,176.44139,573.69853,1104.4396,673.20376,512.78743,197.91575,314.72493,698.7695
2.03,330.51304,495.47093,374.22979,-3.760335,4.8923287,-4.356266,8.7616034,-34.385006,18.100264,61.043411,104.84202,571.72871,179.37763,574.52035,1104.4412,673.21625,512.76575,198.88599,314.96815,698.98485
2.04,330.39468,495.51644,374.14134,-3.6515861,4.8362045,-4.3862896,8.8733883,-34.376526,18.025702,61.150539,104.70895,574.03374,182.51872,575.33881,1104.4454,673.18351,512.77238,199.90362,315.42179,699.22033
2.05,330.24552,495.53483,374.03191,-3.5796804,4.802556,-4.4002342,9.0518503,-34.343201,17.88751,61.338993,104.53896,576.17161,185.59522,575.97021,1104.4372,673.21574,512.77377,200.98195,315.72985,699.46395
2.06,330.08769,495.58005,373.92464,-3.5641372,4.7432275,-4.394002,9.3134489,-34.385151,17.787827,61.429474,104.28782,578.53182,188.85278,576.7638,1104.4424,673.19584,512.7746,202.16688,316.10847,699.74413
2.07,329.90955,495.6221,373.86239,-3.5370522,4.7137651,-4.3978267,9.5609303,-34.436958,17.680174,61.583405,104.16222,581.04086,192.20222,577.74433,1104.4495,673.17826,512.7586,203.40214,316.43592,700.0734
2.08,329.73932,495.65256,373.7647,-3.5300326,4.6726832,-4.4019427,9.8803139,-34.445187,17.631754,61.677143,104.10105,583.50971,195.66983,578.49446,1104.4508,673.22168,512.78636,204.74932,316.80547,700.38126
2.09,329.57241,495.74572,373.69021,-3.5512619,4.5925255,-4.3824224,10.145473,-34.379128,17.497972,61.866394,103.65458,586.11738,199.27949,579.34711,1104.4342,673.20924,512.76489,206.18176,317.30388,700.7289
2.1,329.38649,495.76512,373.59047,-3.5450215,4.5474148,-4.3736959,10.487196,-34.462929,17.457399,61.965717,103.7415,588.69807,202.79175,580.09852,1104.4378,673.21105,512.77429,207.64337,317.82544,701.15512
2.11,329.21482,495.81011,373.48181,-3.6181912,4.5286026,-4.3731394,10.912243,-34.495163,17.40797,62.148289,103.43007,591.31409,206.3682,580.88058,1104.4389,673.22287,512.762,209.31077,318.18346,701.49966
2.12,329.01903,495.79732,373.37601,-3.6873753,4.4939237,-4.3421993,11.280422,-34.511139,17.325478,62.295166,103.21687,594.18801,210.19933,581.76411,1104.4365,673.21492,512.77126,211.0289,318.77635,701.96761
2.13,328.82202,495.78153,373.25959,-3.7181284,4.4689145,-4.3560758,11.704804,-34.544525,17.286488,62.38401,103.07402,596.95803,214.09232,582.42133,1104.4368,673.19648,512.76926,212.83995,319.31346,702.50479
2.14,328.57238,495.71986,373.11369,-3.8400528,4.5344892,-4.4147825,12.30763,-34.731365,17.322947,62.562107,103.01509,599.84251,217.91114,583.18848,1104.4473,673.23457,512.76278,214.79502,319.83377,702.9297
2.15,328.36458,495.70213,372.96916,-3.8635781,4.4933486,-4.3833728,12.716897,-34.730595,17.221437,62.644848,102.94823,602.86131,222.06846,583.97706,1104.4432,673.19074,512.76193,216.79506,320.3648,703.44531
2.16,328.16273,495.68433,372.82962,-3.8574531,4.4670277,-4.3631248,13.122558,-34.870041,17.201199,62.860313,102.84311,605.91777,226.1964,584.73422,1104.4339,673.2248,512.76422,218.86338,321.02037,703.99378
2.17,327.96149,495.60934,372.65268,-3.8660276,4.4084206,-4.3264604,13.556237,-34.863625,17.133043,62.968285,102.75763,609.08025,230.4738,585.51435,1104.4457,673.19567,512.76519,221.07502,321.68498,704.52167
2.18,327.81675,495.57919,372.49387,-3.6582942,4.2750306,-4.230504,13.920923,-35.026783,16.836443,62.9884,102.72035,612.20854,234.59454,586.29246,1104.4454,673.22948,512.76705,223.37642,322.33102,705.20178
